id,label
006409,automobile
006410,cat
006411,automobile
006412,bird
006413,dog
006414,cat
006415,automobile
006416,bird
006417,bird
006418,bird
006419,dog
006420,dog
006421,airplane
006422,bird
006423,ship
006424,bird
006425,bird
006426,airplane
006427,deer
006428,airplane
006429,bird
006430,airplane
006431,automobile
006432,automobile
006433,bird
006434,airplane
006435,automobile
006436,ship
006437,automobile
006438,deer
006439,airplane
006440,dog
006441,automobile
006442,cat
006443,dog
006444,horse
006445,bird
006446,cat
006447,automobile
006448,deer
006449,airplane
006450,automobile
006451,cat
006452,bird
006453,cat
006454,dog
006455,dog
006456,cat
006457,airplane
006458,cat
006459,airplane
006460,dog
006461,automobile
006462,airplane
006463,cat
006464,deer
006465,automobile
006466,airplane
006467,automobile
006468,automobile
006469,airplane
006470,dog
006471,cat
006472,bird
006473,bird
006474,airplane
006475,automobile
006476,cat
006477,cat
006478,airplane
006479,bird
006480,airplane
006481,cat
006482,deer
006483,bird
006484,automobile
006485,automobile
006486,airplane
006487,bird
006488,bird
006489,bird
006490,airplane
006491,airplane
006492,automobile
006493,deer
006494,dog
006495,bird
006496,airplane
006497,deer
006498,deer
006499,cat
006500,automobile
006501,automobile
006502,bird
006503,automobile
006504,deer
006505,deer
006506,cat
006507,airplane
006508,bird
006509,bird
006510,airplane
006511,bird
006512,automobile
006513,automobile
006514,automobile
006515,automobile
006516,automobile
006517,airplane
006518,bird
006519,dog
006520,ship
006521,bird
006522,airplane
006523,bird
006524,automobile
006525,cat
006526,automobile
006527,automobile
006528,deer
006529,horse
006530,bird
006531,airplane
006532,cat
006533,cat
006534,dog
006535,dog
006536,airplane
006537,airplane
006538,dog
006539,airplane
006540,automobile
006541,deer
006542,cat
006543,dog
006544,airplane
006545,airplane
006546,dog
006547,automobile
006548,frog
006549,cat
006550,deer
006551,bird
006552,cat
006553,cat
006554,horse
006555,cat
006556,automobile
006557,bird
006558,bird
006559,airplane
006560,bird
006561,automobile
006562,airplane
006563,bird
006564,cat
006565,bird
006566,cat
006567,deer
006568,cat
006569,cat
006570,deer
006571,airplane
006572,deer
006573,cat
006574,cat
006575,automobile
006576,ship
006577,deer
006578,deer
006579,bird
006580,dog
006581,bird
006582,dog
006583,automobile
006584,deer
006585,dog
006586,deer
006587,bird
006588,bird
006589,deer
006590,bird
006591,dog
006592,automobile
006593,deer
006594,deer
006595,airplane
006596,deer
006597,dog
006598,dog
006599,bird
006600,automobile
006601,automobile
006602,deer
006603,bird
006604,cat
006605,cat
006606,bird
006607,ship
006608,bird
006609,automobile
006610,airplane
006611,dog
006612,ship
006613,automobile
006614,bird
006615,deer
006616,dog
006617,bird
006618,cat
006619,airplane
006620,bird
006621,airplane
006622,airplane
006623,bird
006624,bird
006625,automobile
006626,airplane
006627,bird
006628,bird
006629,cat
006630,cat
006631,cat
006632,bird
006633,cat
006634,deer
006635,dog
006636,cat
006637,frog
006638,bird
006639,bird
006640,cat
006641,deer
006642,bird
006643,bird
006644,cat
006645,cat
006646,automobile
006647,deer
006648,automobile
006649,deer
006650,automobile
006651,deer
006652,bird
006653,bird
006654,bird
006655,airplane
006656,bird
006657,airplane
006658,airplane
006659,deer
006660,bird
006661,cat
006662,automobile
006663,cat
006664,cat
006665,automobile
006666,automobile
006667,automobile
006668,bird
006669,airplane
006670,automobile
006671,frog
006672,automobile
006673,cat
006674,cat
006675,bird
006676,airplane
006677,cat
006678,airplane
006679,cat
006680,dog
006681,cat
006682,cat
006683,deer
006684,bird
006685,bird
006686,deer
006687,cat
006688,bird
006689,automobile
006690,dog
006691,automobile
006692,cat
006693,horse
006694,automobile
006695,deer
006696,dog
006697,airplane
006698,cat
006699,automobile
006700,automobile
006701,airplane
006702,airplane
006703,deer
006704,cat
006705,automobile
006706,cat
006707,frog
006708,cat
006709,cat
006710,airplane
006711,dog
006712,frog
006713,bird
006714,airplane
006715,dog
006716,bird
006717,airplane
006718,bird
006719,airplane
006720,airplane
006721,dog
006722,cat
006723,airplane
006724,deer
006725,cat
006726,bird
006727,ship
006728,airplane
006729,automobile
006730,bird
006731,frog
006732,bird
006733,cat
006734,frog
006735,bird
006736,deer
006737,bird
006738,automobile
006739,airplane
006740,airplane
006741,deer
006742,airplane
006743,horse
006744,cat
006745,airplane
006746,dog
006747,deer
006748,deer
006749,automobile
006750,cat
006751,airplane
006752,cat
006753,horse
006754,cat
006755,automobile
006756,cat
006757,cat
006758,truck
006759,airplane
006760,bird
006761,airplane
006762,dog
006763,cat
006764,automobile
006765,airplane
006766,deer
006767,bird
006768,airplane
006769,automobile
006770,automobile
006771,deer
006772,airplane
006773,deer
006774,cat
006775,bird
006776,dog
006777,airplane
006778,bird
006779,dog
006780,deer
006781,bird
006782,deer
006783,deer
006784,deer
006785,frog
006786,cat
006787,bird
006788,cat
006789,automobile
006790,airplane
006791,bird
006792,airplane
006793,dog
006794,ship
006795,airplane
006796,bird
006797,horse
006798,cat
006799,dog
006800,horse
006801,truck
006802,automobile
006803,horse
006804,automobile
006805,bird
006806,bird
006807,deer
006808,dog
006809,cat
006810,airplane
006811,cat
006812,automobile
006813,deer
006814,automobile
006815,bird
006816,cat
006817,deer
006818,cat
006819,automobile
006820,bird
006821,frog
006822,cat
006823,cat
006824,bird
006825,bird
006826,deer
006827,dog
006828,automobile
006829,cat
006830,dog
006831,airplane
006832,ship
006833,deer
006834,airplane
006835,airplane
006836,airplane
006837,deer
006838,dog
006839,deer
006840,horse
006841,dog
006842,frog
006843,airplane
006844,airplane
006845,cat
006846,deer
006847,deer
006848,airplane
006849,cat
006850,cat
006851,automobile
006852,airplane
006853,automobile
006854,airplane
006855,dog
006856,deer
006857,cat
006858,airplane
006859,airplane
006860,automobile
006861,airplane
006862,dog
006863,bird
006864,truck
006865,bird
006866,cat
006867,airplane
006868,deer
006869,automobile
006870,deer
006871,horse
006872,cat
006873,dog
006874,dog
006875,cat
006876,automobile
006877,deer
006878,deer
006879,airplane
006880,bird
006881,bird
006882,automobile
006883,deer
006884,dog
006885,dog
006886,dog
006887,cat
006888,dog
006889,cat
006890,automobile
006891,deer
006892,cat
006893,cat
006894,automobile
006895,deer
006896,dog
006897,airplane
006898,automobile
006899,frog
006900,dog
006901,automobile
006902,automobile
006903,automobile
006904,deer
006905,airplane
006906,bird
006907,airplane
006908,automobile
006909,deer
006910,bird
006911,automobile
006912,dog
006913,airplane
006914,dog
006915,frog
006916,airplane
006917,automobile
006918,airplane
006919,automobile
006920,bird
006921,automobile
006922,cat
006923,bird
006924,dog
006925,automobile
006926,cat
006927,automobile
006928,dog
006929,bird
006930,bird
006931,deer
006932,airplane
006933,dog
006934,cat
006935,automobile
006936,dog
006937,cat
006938,bird
006939,automobile
006940,deer
006941,dog
006942,bird
006943,airplane
006944,cat
006945,cat
006946,cat
006947,deer
006948,ship
006949,bird
006950,airplane
006951,deer
006952,airplane
006953,deer
006954,deer
006955,dog
006956,dog
006957,dog
006958,dog
006959,airplane
006960,dog
006961,automobile
006962,automobile
006963,airplane
006964,cat
006965,cat
006966,automobile
006967,automobile
006968,dog
006969,automobile
006970,airplane
006971,dog
006972,cat
006973,airplane
006974,airplane
006975,airplane
006976,airplane
006977,dog
006978,airplane
006979,deer
006980,automobile
006981,bird
006982,cat
006983,truck
006984,automobile
006985,automobile
006986,deer
006987,airplane
006988,airplane
006989,airplane
006990,bird
006991,airplane
006992,airplane
006993,airplane
006994,dog
006995,cat
006996,cat
006997,deer
006998,dog
006999,frog
007000,automobile
007001,dog
007002,dog
007003,airplane
007004,automobile
007005,airplane
007006,dog
007007,dog
007008,dog
007009,bird
007010,bird
007011,cat
007012,dog
007013,bird
007014,airplane
007015,airplane
007016,airplane
007017,airplane
007018,automobile
007019,cat
007020,deer
007021,bird
007022,airplane
007023,cat
007024,deer
007025,dog
007026,automobile
007027,cat
007028,bird
007029,airplane
007030,airplane
007031,bird
007032,dog
007033,airplane
007034,cat
007035,airplane
007036,automobile
007037,automobile
007038,cat
007039,deer
007040,cat
007041,deer
007042,cat
007043,bird
007044,automobile
007045,airplane
007046,dog
007047,horse
007048,dog
007049,cat
007050,dog
007051,dog
007052,cat
007053,airplane
007054,ship
007055,cat
007056,bird
007057,airplane
007058,automobile
007059,dog
007060,automobile
007061,cat
007062,deer
007063,dog
007064,automobile
007065,deer
007066,cat
007067,airplane
007068,deer
007069,automobile
007070,bird
007071,dog
007072,bird
007073,deer
007074,bird
007075,airplane
007076,bird
007077,cat
007078,dog
007079,airplane
007080,ship
007081,dog
007082,automobile
007083,cat
007084,automobile
007085,automobile
007086,airplane
007087,truck
007088,cat
007089,bird
007090,bird
007091,airplane
007092,airplane
007093,airplane
007094,cat
007095,dog
007096,deer
007097,dog
007098,cat
007099,bird
007100,airplane
007101,airplane
007102,dog
007103,bird
007104,dog
007105,dog
007106,bird
007107,truck
007108,airplane
007109,bird
007110,automobile
007111,bird
007112,dog
007113,frog
007114,bird
007115,airplane
007116,airplane
007117,deer
007118,airplane
007119,airplane
007120,deer
007121,bird
007122,automobile
007123,automobile
007124,cat
007125,bird
007126,deer
007127,deer
007128,bird
007129,automobile
007130,bird
007131,automobile
007132,cat
007133,deer
007134,airplane
007135,bird
007136,bird
007137,automobile
007138,bird
007139,cat
007140,cat
007141,bird
007142,dog
007143,automobile
007144,airplane
007145,bird
007146,deer
007147,dog
007148,deer
007149,airplane
007150,cat
007151,automobile
007152,automobile
007153,dog
007154,bird
007155,bird
007156,horse
007157,deer
007158,airplane
007159,dog
007160,bird
007161,cat
007162,cat
007163,airplane
007164,airplane
007165,automobile
007166,bird
007167,cat
007168,automobile
007169,automobile
007170,deer
007171,automobile
007172,automobile
007173,automobile
007174,bird
007175,dog
007176,deer
007177,automobile
007178,cat
007179,deer
007180,truck
007181,automobile
007182,airplane
007183,deer
007184,dog
007185,cat
007186,deer
007187,bird
007188,frog
007189,airplane
007190,dog
007191,horse
007192,bird
007193,bird
007194,dog
007195,dog
007196,cat
007197,bird
007198,cat
007199,automobile
007200,deer
007201,cat
007202,cat
007203,airplane
007204,airplane
007205,automobile
007206,automobile
007207,automobile
007208,automobile
007209,cat
007210,bird
007211,airplane
007212,airplane
007213,airplane
007214,deer
007215,cat
007216,bird
007217,airplane
007218,deer
007219,cat
007220,airplane
007221,automobile
007222,dog
007223,airplane
007224,deer
007225,cat
007226,bird
007227,frog
007228,cat
007229,cat
007230,dog
007231,cat
007232,cat
007233,deer
007234,airplane
007235,automobile
007236,dog
007237,airplane
007238,dog
007239,cat
007240,dog
007241,automobile
007242,dog
007243,airplane
007244,airplane
007245,ship
007246,bird
007247,deer
007248,deer
007249,cat
007250,cat
007251,cat
007252,airplane
007253,deer
007254,deer
007255,automobile
007256,automobile
007257,dog
007258,automobile
007259,airplane
007260,airplane
007261,airplane
007262,cat
007263,dog
007264,automobile
007265,airplane
007266,deer
007267,dog
007268,dog
007269,dog
007270,automobile
007271,bird
007272,automobile
007273,deer
007274,horse
007275,automobile
007276,cat
007277,automobile
007278,automobile
007279,dog
007280,dog
007281,automobile
007282,bird
007283,bird
007284,automobile
007285,cat
007286,deer
007287,automobile
007288,cat
007289,cat
007290,deer
007291,deer
007292,deer
007293,dog
007294,airplane
007295,bird
007296,cat
007297,cat
007298,automobile
007299,automobile
007300,dog
007301,cat
007302,airplane
007303,deer
007304,automobile
007305,airplane
007306,automobile
007307,cat
007308,airplane
007309,automobile
007310,automobile
007311,airplane
007312,airplane
007313,cat
007314,bird
007315,airplane
007316,automobile
007317,cat
007318,automobile
007319,automobile
007320,cat
007321,bird
007322,automobile
007323,deer
007324,cat
007325,automobile
007326,cat
007327,cat
007328,bird
007329,automobile
007330,dog
007331,automobile
007332,dog
007333,airplane
007334,cat
007335,cat
007336,airplane
007337,cat
007338,automobile
007339,airplane
007340,bird
007341,airplane
007342,bird
007343,automobile
007344,cat
007345,dog
007346,cat
007347,cat
007348,bird
007349,dog
007350,deer
007351,cat
007352,airplane
007353,deer
007354,frog
007355,bird
007356,bird
007357,airplane
007358,bird
007359,automobile
007360,dog
007361,automobile
007362,cat
007363,bird
007364,deer
007365,bird
007366,airplane
007367,bird
007368,frog
007369,bird
007370,airplane
007371,cat
007372,deer
007373,dog
007374,automobile
007375,bird
007376,automobile
007377,cat
007378,airplane
007379,bird
007380,airplane
007381,automobile
007382,cat
007383,deer
007384,dog
007385,bird
007386,horse
007387,automobile
007388,deer
007389,bird
007390,dog
007391,deer
007392,dog
007393,airplane
007394,dog
007395,automobile
007396,dog
007397,automobile
007398,bird
007399,bird
007400,deer
007401,automobile
007402,bird
007403,airplane
007404,airplane
007405,cat
007406,airplane
007407,dog
007408,cat
007409,deer
007410,dog
007411,cat
007412,cat
007413,dog
007414,automobile
007415,deer
007416,airplane
007417,ship
007418,deer
007419,truck
007420,bird
007421,dog
007422,bird
007423,deer
007424,airplane
007425,deer
007426,dog
007427,airplane
007428,airplane
007429,airplane
007430,dog
007431,dog
007432,automobile
007433,deer
007434,cat
007435,deer
007436,deer
007437,frog
007438,cat
007439,automobile
007440,deer
007441,airplane
007442,truck
007443,automobile
007444,dog
007445,airplane
007446,dog
007447,bird
007448,automobile
007449,deer
007450,airplane
007451,cat
007452,frog
007453,dog
007454,automobile
007455,cat
007456,cat
007457,automobile
007458,dog
007459,frog
007460,dog
007461,airplane
007462,bird
007463,airplane
007464,dog
007465,automobile
007466,bird
007467,bird
007468,cat
007469,deer
007470,dog
007471,airplane
007472,airplane
007473,dog
007474,cat
007475,ship
007476,automobile
007477,deer
007478,bird
007479,cat
007480,automobile
007481,automobile
007482,dog
007483,dog
007484,cat
007485,horse
007486,dog
007487,automobile
007488,airplane
007489,bird
007490,bird
007491,airplane
007492,dog
007493,bird
007494,deer
007495,frog
007496,cat
007497,deer
007498,dog
007499,bird
007500,deer
007501,cat
007502,bird
007503,deer
007504,bird
007505,airplane
007506,ship
007507,bird
007508,cat
007509,automobile
007510,deer
007511,cat
007512,horse
007513,deer
007514,dog
007515,deer
007516,dog
007517,bird
007518,dog
007519,airplane
007520,bird
007521,deer
007522,cat
007523,dog
007524,automobile
007525,dog
007526,deer
007527,airplane
007528,deer
007529,airplane
007530,bird
007531,deer
007532,ship
007533,frog
007534,bird
007535,bird
007536,cat
007537,airplane
007538,airplane
007539,automobile
007540,deer
007541,automobile
007542,airplane
007543,cat
007544,cat
007545,airplane
007546,airplane
007547,bird
007548,bird
007549,airplane
007550,cat
007551,deer
007552,cat
007553,automobile
007554,airplane
007555,dog
007556,deer
007557,automobile
007558,cat
007559,airplane
007560,airplane
007561,automobile
007562,airplane
007563,bird
007564,deer
007565,cat
007566,cat
007567,dog
007568,airplane
007569,bird
007570,cat
007571,dog
007572,automobile
007573,bird
007574,dog
007575,cat
007576,frog
007577,automobile
007578,deer
007579,automobile
007580,airplane
007581,deer
007582,airplane
007583,cat
007584,deer
007585,automobile
007586,airplane
007587,automobile
007588,dog
007589,airplane
007590,deer
007591,bird
007592,bird
007593,dog
007594,bird
007595,horse
007596,airplane
007597,bird
007598,cat
007599,cat
007600,bird
007601,automobile
007602,frog
007603,cat
007604,automobile
007605,cat
007606,automobile
007607,cat
007608,bird
007609,cat
007610,automobile
007611,automobile
007612,cat
007613,airplane
007614,deer
007615,automobile
007616,bird
007617,cat
007618,cat
007619,bird
007620,cat
007621,automobile
007622,automobile
007623,bird
007624,automobile
007625,airplane
007626,airplane
007627,bird
007628,cat
007629,bird
007630,bird
007631,bird
007632,bird
007633,automobile
007634,deer
007635,bird
007636,bird
007637,bird
007638,bird
007639,airplane
007640,airplane
007641,airplane
007642,dog
007643,bird
007644,airplane
007645,airplane
007646,deer
007647,dog
007648,cat
007649,bird
007650,dog
007651,bird
007652,cat
007653,cat
007654,deer
007655,deer
007656,cat
007657,deer
007658,bird
007659,cat
007660,bird
007661,bird
007662,airplane
007663,airplane
007664,cat
007665,deer
007666,bird
007667,cat
007668,deer
007669,airplane
007670,deer
007671,dog
007672,deer
007673,airplane
007674,deer
007675,dog
007676,deer
007677,bird
007678,bird
007679,automobile
007680,bird
007681,dog
007682,airplane
007683,airplane
007684,deer
007685,deer
007686,bird
007687,airplane
007688,dog
007689,deer
007690,dog
007691,automobile
007692,dog
007693,automobile
007694,bird
007695,airplane
007696,dog
007697,airplane
007698,cat
007699,automobile
007700,cat
007701,automobile
007702,bird
007703,deer
007704,cat
007705,cat
007706,automobile
007707,airplane
007708,bird
007709,cat
007710,bird
007711,dog
007712,dog
007713,airplane
007714,cat
007715,automobile
007716,airplane
007717,cat
007718,airplane
007719,deer
007720,automobile
007721,automobile
007722,deer
007723,cat
007724,dog
007725,dog
007726,bird
007727,deer
007728,deer
007729,cat
007730,airplane
007731,cat
007732,cat
007733,airplane
007734,airplane
007735,airplane
007736,bird
007737,dog
007738,automobile
007739,automobile
007740,dog
007741,bird
007742,bird
007743,automobile
007744,dog
007745,dog
007746,automobile
007747,dog
007748,cat
007749,automobile
007750,automobile
007751,cat
007752,dog
007753,automobile
007754,bird
007755,automobile
007756,dog
007757,cat
007758,cat
007759,cat
007760,ship
007761,airplane
007762,dog
007763,bird
007764,dog
007765,automobile
007766,ship
007767,airplane
007768,airplane
007769,bird
007770,dog
007771,bird
007772,cat
007773,dog
007774,bird
007775,airplane
007776,airplane
007777,frog
007778,dog
007779,bird
007780,automobile
007781,dog
007782,bird
007783,automobile
007784,airplane
007785,deer
007786,bird
007787,cat
007788,automobile
007789,airplane
007790,cat
007791,bird
007792,airplane
007793,automobile
007794,deer
007795,dog
007796,bird
007797,automobile
007798,dog
007799,deer
007800,automobile
007801,cat
007802,automobile
007803,cat
007804,deer
007805,airplane
007806,bird
007807,airplane
007808,airplane
007809,deer
007810,bird
007811,dog
007812,deer
007813,bird
007814,bird
007815,cat
007816,cat
007817,cat
007818,bird
007819,airplane
007820,dog
007821,dog
007822,dog
007823,deer
007824,cat
007825,automobile
007826,airplane
007827,bird
007828,bird
007829,cat
007830,automobile
007831,automobile
007832,deer
007833,cat
007834,deer
007835,cat
007836,deer
007837,airplane
007838,airplane
007839,deer
007840,bird
007841,automobile
007842,cat
007843,dog
007844,ship
007845,cat
007846,bird
007847,bird
007848,deer
007849,cat
007850,deer
007851,automobile
007852,dog
007853,automobile
007854,automobile
007855,cat
007856,dog
007857,automobile
007858,bird
007859,bird
007860,frog
007861,cat
007862,cat
007863,bird
007864,cat
007865,airplane
007866,dog
007867,dog
007868,airplane
007869,airplane
007870,airplane
007871,dog
007872,bird
007873,automobile
007874,bird
007875,airplane
007876,cat
007877,deer
007878,dog
007879,cat
007880,ship
007881,cat
007882,dog
007883,bird
007884,cat
007885,dog
007886,airplane
007887,frog
007888,bird
007889,bird
007890,airplane
007891,truck
007892,bird
007893,dog
007894,horse
007895,automobile
007896,bird
007897,dog
007898,deer
007899,automobile
007900,automobile
007901,dog
007902,dog
007903,frog
007904,deer
007905,airplane
007906,airplane
007907,bird
007908,bird
007909,dog
007910,bird
007911,dog
007912,dog
007913,automobile
007914,frog
007915,automobile
007916,airplane
007917,horse
007918,automobile
007919,frog
007920,frog
007921,cat
007922,bird
007923,airplane
007924,deer
007925,deer
007926,automobile
007927,bird
007928,airplane
007929,automobile
007930,automobile
007931,automobile
007932,airplane
007933,airplane
007934,automobile
007935,bird
007936,bird
007937,cat
007938,dog
007939,airplane
007940,dog
007941,automobile
007942,airplane
007943,automobile
007944,automobile
007945,dog
007946,deer
007947,automobile
007948,cat
007949,deer
007950,dog
007951,dog
007952,cat
007953,automobile
007954,bird
007955,horse
007956,bird
007957,automobile
007958,airplane
007959,airplane
007960,bird
007961,bird
007962,automobile
007963,automobile
007964,bird
007965,dog
007966,bird
007967,automobile
007968,automobile
007969,deer
007970,dog
007971,airplane
007972,dog
007973,automobile
007974,cat
007975,bird
007976,cat
007977,cat
007978,deer
007979,deer
007980,airplane
007981,deer
007982,automobile
007983,deer
007984,airplane
007985,automobile
007986,automobile
007987,deer
007988,frog
007989,airplane
007990,bird
007991,deer
007992,ship
007993,automobile
007994,bird
007995,airplane
007996,bird
007997,dog
007998,deer
007999,dog
008000,automobile
008001,airplane
008002,cat
008003,horse
008004,airplane
008005,dog
008006,cat
008007,bird
008008,bird
008009,airplane
008010,airplane
008011,automobile
008012,automobile
008013,airplane
008014,automobile
008015,bird
008016,bird
008017,automobile
008018,dog
008019,deer
008020,cat
008021,bird
008022,automobile
008023,airplane
008024,dog
008025,cat
008026,deer
008027,deer
008028,deer
008029,airplane
008030,deer
008031,cat
008032,bird
008033,horse
008034,cat
008035,bird
008036,deer
008037,cat
008038,airplane
008039,automobile
008040,deer
008041,automobile
008042,frog
008043,deer
008044,cat
008045,airplane
008046,bird
008047,deer
008048,cat
008049,deer
008050,bird
008051,automobile
008052,deer
008053,airplane
008054,deer
008055,dog
008056,airplane
008057,deer
008058,cat
008059,horse
008060,cat
008061,airplane
008062,bird
008063,bird
008064,deer
008065,bird
008066,airplane
008067,deer
008068,bird
008069,bird
008070,automobile
008071,automobile
008072,airplane
008073,cat
008074,airplane
008075,airplane
008076,cat
008077,airplane
008078,dog
008079,airplane
008080,bird
008081,cat
008082,dog
008083,dog
008084,deer
008085,horse
008086,dog
008087,bird
008088,bird
008089,bird
008090,dog
008091,frog
008092,dog
008093,automobile
008094,deer
008095,airplane
008096,bird
008097,deer
008098,dog
008099,cat
008100,automobile
008101,airplane
008102,bird
008103,horse
008104,automobile
008105,bird
008106,cat
008107,dog
008108,dog
008109,dog
008110,automobile
008111,frog
008112,cat
008113,dog
008114,cat
008115,cat
008116,deer
008117,cat
008118,cat
008119,bird
008120,deer
008121,airplane
008122,bird
008123,dog
008124,cat
008125,cat
008126,dog
008127,bird
008128,automobile
008129,cat
008130,airplane
008131,bird
008132,bird
008133,airplane
008134,dog
008135,automobile
008136,airplane
008137,airplane
008138,cat
008139,bird
008140,frog
008141,cat
008142,dog
008143,dog
008144,automobile
008145,airplane
008146,cat
008147,airplane
008148,airplane
008149,airplane
008150,airplane
008151,cat
008152,dog
008153,airplane
008154,dog
008155,cat
008156,bird
008157,deer
008158,deer
008159,deer
008160,airplane
008161,deer
008162,bird
008163,automobile
008164,cat
008165,deer
008166,dog
008167,airplane
008168,dog
008169,deer
008170,bird
008171,cat
008172,airplane
008173,airplane
008174,automobile
008175,cat
008176,dog
008177,deer
008178,horse
008179,dog
008180,automobile
008181,dog
008182,airplane
008183,dog
008184,airplane
008185,deer
008186,bird
008187,cat
008188,horse
008189,deer
008190,automobile
008191,bird
008192,automobile
008193,airplane
008194,cat
008195,airplane
008196,automobile
008197,dog
008198,deer
008199,deer
008200,bird
008201,airplane
008202,cat
008203,deer
008204,automobile
008205,airplane
008206,dog
008207,automobile
008208,bird
008209,bird
008210,deer
008211,airplane
008212,airplane
008213,bird
008214,deer
008215,bird
008216,deer
008217,automobile
008218,cat
008219,airplane
008220,automobile
008221,bird
008222,airplane
008223,bird
008224,deer
008225,dog
008226,deer
008227,cat
008228,dog
008229,dog
008230,dog
008231,airplane
008232,deer
008233,automobile
008234,dog
008235,automobile
008236,horse
008237,cat
008238,automobile
008239,automobile
008240,automobile
008241,airplane
008242,deer
008243,cat
008244,airplane
008245,deer
008246,dog
008247,automobile
008248,airplane
008249,deer
008250,cat
008251,airplane
008252,bird
008253,cat
008254,automobile
008255,deer
008256,bird
008257,bird
008258,automobile
008259,automobile
008260,airplane
008261,automobile
008262,automobile
008263,deer
008264,airplane
008265,deer
008266,airplane
008267,dog
008268,cat
008269,airplane
008270,cat
008271,airplane
008272,cat
008273,deer
008274,automobile
008275,deer
008276,airplane
008277,automobile
008278,deer
008279,deer
008280,airplane
008281,cat
008282,automobile
008283,dog
008284,airplane
008285,frog
008286,deer
008287,airplane
008288,horse
008289,automobile
008290,automobile
008291,dog
008292,deer
008293,bird
008294,dog
008295,automobile
008296,automobile
008297,dog
008298,cat
008299,bird
008300,automobile
008301,airplane
008302,automobile
008303,dog
008304,bird
008305,automobile
008306,airplane
008307,deer
008308,horse
008309,automobile
008310,airplane
008311,cat
008312,airplane
008313,cat
008314,airplane
008315,airplane
008316,airplane
008317,bird
008318,deer
008319,automobile
008320,airplane
008321,automobile
008322,airplane
008323,automobile
008324,cat
008325,automobile
008326,airplane
008327,dog
008328,dog
008329,cat
008330,dog
008331,dog
008332,deer
008333,frog
008334,deer
008335,automobile
008336,cat
008337,cat
008338,cat
008339,dog
008340,dog
008341,deer
008342,cat
008343,automobile
008344,automobile
008345,airplane
008346,bird
008347,airplane
008348,deer
008349,automobile
008350,airplane
008351,bird
008352,automobile
008353,cat
008354,cat
008355,automobile
008356,bird
008357,automobile
008358,dog
008359,cat
008360,cat
008361,cat
008362,deer
008363,cat
008364,bird
008365,bird
008366,airplane
008367,horse
008368,bird
008369,bird
008370,automobile
008371,cat
008372,automobile
008373,dog
008374,automobile
008375,dog
008376,cat
008377,bird
008378,deer
008379,frog
008380,deer
008381,automobile
008382,dog
008383,cat
008384,automobile
008385,automobile
008386,dog
008387,cat
008388,cat
008389,cat
008390,deer
008391,automobile
008392,deer
008393,bird
008394,deer
008395,bird
008396,airplane
008397,cat
008398,airplane
008399,deer
008400,bird
008401,automobile
008402,horse
008403,deer
008404,airplane
008405,airplane
008406,airplane
008407,dog
008408,dog
008409,automobile
008410,dog
008411,bird
008412,cat
008413,automobile
008414,deer
008415,cat
008416,automobile
008417,deer
008418,automobile
008419,airplane
008420,bird
008421,airplane
008422,bird
008423,airplane
008424,bird
008425,airplane
008426,airplane
008427,automobile
008428,automobile
008429,airplane
008430,bird
008431,dog
008432,automobile
008433,dog
008434,airplane
008435,bird
008436,deer
008437,airplane
008438,automobile
008439,dog
008440,airplane
008441,automobile
008442,cat
008443,airplane
008444,dog
008445,dog
008446,truck
008447,bird
008448,bird
008449,automobile
008450,cat
008451,deer
008452,automobile
008453,airplane
008454,bird
008455,airplane
008456,airplane
008457,airplane
008458,dog
008459,bird
008460,cat
008461,bird
008462,bird
008463,cat
008464,bird
008465,automobile
008466,cat
008467,deer
008468,automobile
008469,bird
008470,bird
008471,airplane
008472,airplane
008473,airplane
008474,bird
008475,cat
008476,automobile
008477,deer
008478,cat
008479,deer
008480,cat
008481,airplane
008482,dog
008483,dog
008484,bird
008485,dog
008486,frog
008487,deer
008488,dog
008489,frog
008490,airplane
008491,automobile
008492,automobile
008493,cat
008494,airplane
008495,airplane
008496,airplane
008497,automobile
008498,deer
008499,automobile
008500,bird
008501,cat
008502,airplane
008503,ship
008504,automobile
008505,cat
008506,cat
008507,bird
008508,deer
008509,dog
008510,dog
008511,dog
008512,automobile
008513,horse
008514,cat
008515,automobile
008516,automobile
008517,airplane
008518,airplane
008519,cat
008520,deer
008521,cat
008522,bird
008523,cat
008524,cat
008525,automobile
008526,bird
008527,deer
008528,automobile
008529,deer
008530,airplane
008531,automobile
008532,bird
008533,bird
008534,horse
008535,airplane
008536,automobile
008537,dog
008538,cat
008539,deer
008540,cat
008541,automobile
008542,airplane
008543,airplane
008544,automobile
008545,ship
008546,dog
008547,automobile
008548,airplane
008549,automobile
008550,automobile
008551,airplane
008552,horse
008553,cat
008554,deer
008555,deer
008556,bird
008557,cat
008558,bird
008559,airplane
008560,automobile
008561,automobile
008562,airplane
008563,airplane
008564,cat
008565,dog
008566,bird
008567,automobile
008568,cat
008569,dog
008570,automobile
008571,automobile
008572,cat
008573,cat
008574,bird
008575,dog
008576,airplane
008577,deer
008578,cat
008579,cat
008580,cat
008581,bird
008582,automobile
008583,cat
008584,bird
008585,bird
008586,airplane
008587,deer
008588,bird
008589,deer
008590,horse
008591,dog
008592,automobile
008593,frog
008594,dog
008595,cat
008596,bird
008597,airplane
008598,frog
008599,dog
008600,cat
008601,automobile
008602,airplane
008603,cat
008604,dog
008605,deer
008606,cat
008607,airplane
008608,bird
008609,airplane
008610,bird
008611,dog
008612,bird
